rl,asin,name,overview,price,currency,availability,brand,about_item,img_source,description,specifications,primary_category,category_1,category_2,category_3,breadcrumbs
https://www.amazon.in/dp/B09BFQGF4Z,B09BFQGF4Z,Rote Spaltung: Die Destabilisierung des Westens durch KGB und GRU (German Edition),[],,,,"German Edition        
	   by               
        Henning Lindhoff  (Author)    › Visit Amazon's Henning Lindhoff Page   Find all the books, read about the author, and more.   See search results for this author        Henning Lindhoff   
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/519lnAUCeaL.jpg,,[],Kindle Store,Kindle eBooks,Foreign Language eBooks,,Kindle Store | Kindle eBooks | Foreign Language eBooks
https://www.amazon.in/dp/0199650543,0199650543,Third World Protest: Between Home and the World,[],"3,739.00",INR,In stock.,"by               
        Rahul Rao  (Author)    › Visit Amazon's Rahul Rao Page   Find all the books, read about the author, and more.   See search results for this author        Rahul Rao   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51oeRnzlcuL.jpg, https://images-na.ssl-images-amazon.com/images/I/41bNIvvOU1L.jpg",,[],Books,"Language, Linguistics & Writing",Linguistics,,"Books | Language, Linguistics & Writing | Linguistics"
https://www.amazon.in/dp/B09ZKX8KGB,B09ZKX8KGB,Loom Tree Aluminium Alloy Mountain Road Bike Stem Top Cap Cover Headset Screws red,[],564.00,INR,Usually dispatched in 4 to 5 days.,Brand: LOOM TREE,"The screw is 304 stainless steel. | The bowl cover is made of good quality hard aluminum alloy steel. | Stem headset top cap cover, universal headset cap for MTB road bike bicycle. | Light weight and durability. | These have absolutely simple and elegant design, just nice, solid color.","https://m.media-amazon.com/images/I/31u2pSjIq7L._SS522_.jpg, https://m.media-amazon.com/images/I/41NBD0ZQczL._SS522_.jpg, https://m.media-amazon.com/images/I/41owGDegKSL._SS522_.jpg","Description:The bowl cover is made of good quality hard aluminum alloy steel.The screw is 304 stainless steel.Light weight and durability.Stem headset top cap cover, universal headset cap for MTB road bike bicycle.These have absolutely simple and elegant design, just nice, solid color.Specification:Materia: Aluminum AlloySize:Suitable For: 1 1/8 (28.6mm) Steerer ForkThe Cover Diameter: Approx. 31.8 mm / 1.25 inchScrew Diameter: Approx. 6 mm / 0.24 inchScrew Length: Approx. 30 mm / 1.18 inchColor: Gold, Blue, Red, BlackPackage Includes:1 Piece Bicycle Headset Top Cap1 Piece Bolt ScrewNote:Please allow slightly difference due to manual measurement. Color may be slightly different since different monitor. Thanks!","[{'Batteries Included': '\u200eNo'}, {'Brand': '\u200eLOOM TREE'}, {'Color': '\u200eGold, Blue, Red, Black'}, {'Included Components': '\u200e1 Piece Bicycle Headset Top Ca'}, {'Material Type': '\u200eAs Per Description'}, {'Number of Items': '\u200e1'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200eAs Per Description'}, {'Manufacturer': '\u200eLoom Tree'}, {'ASIN': 'B09ZKX8KGB'}, {'Date First Available': '5 May 2022'}, {'Manufacturer': 'Loom Tree, Loom Tree, calandisfurniture@gmail.com'}, {'Importer': 'Loom Tree, calandisfurniture@gmail.com'}, {'Item Dimensions LxWxH': '9 x 8 x 12 Centimeters'}, {'Net Quantity': '1.00 count'}, {'Generic Name': 'Headsets'}]","Sports, Fitness & Outdoors",Cycling,Cycles,Mountain Bikes,"Sports, Fitness & Outdoors | Cycling | Cycles | Mountain Bikes"
https://www.amazon.in/dp/1374935409,1374935409,For Treasure Bound,[],,,,"by               
        Harry Collingwood  (Author)    › Visit Amazon's Harry Collingwood Page   Find all the books, read about the author, and more.   See search results for this author        Harry Collingwood   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/3146MYne+gL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/419fmCm1EcL._SS522_.jpg",,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/1647344999,1647344999,Raiders of the Rockies: 5 (Stonecroft Saga),[],704.00,INR,In stock.,"by               
        B N Rundell  (Author)    › Visit Amazon's B N Rundell Page   Find all the books, read about the author, and more.   See search results for this author        B N Rundell   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51FfXB7sbmS._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51yTfbVFAgS._SS522_.jpg",,[],Books,Literature & Fiction,Classic Fiction,,Books | Literature & Fiction | Classic Fiction
https://www.amazon.in/dp/1601549970,1601549970,Stone Heart's Woman,[],"1,021.00",INR,In stock.,"by               
        Velda Brotherton  (Author)    › Visit Amazon's Velda Brotherton Page   Find all the books, read about the author, and more.   See search results for this author        Velda Brotherton   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51-89AhEmhL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51MCWso0jVL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/B08FRJVR3B,B08FRJVR3B,Bhartiya Arthshastra: Khand 7 - Aarthik Vishayon Par Vaicharik Drishtikon (Hindi Edition),[],,,,"Hindi Edition        
	   by               
        Laxman Rao  (Author)    › Visit Amazon's Laxman Rao Page   Find all the books, read about the author, and more.   See search results for this author        Laxman Rao   
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/W/WEBPjpg,,[],Books,Business & Economics,Economics,,Books | Business & Economics | Economics
https://www.amazon.in/dp/8417523669,8417523669,El Creador: 1 (Tomo 1),[],"2,017.17",INR,Usually dispatched in 3 to 5 weeks.,"Spanish Edition        
	   by               
Carl Guz 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41AlTaLb6oL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/516hhchrijL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/B0B5PBLFRP,B0B5PBLFRP,"ARTBUG I Love This World, Travel Wanderlust Personalized/Customised Name Sipper Water Bottle Aluminium 600 ML - Best Happy Birthday/Return Gift for Kids, Name - Samaksh",[],399.00,INR,In stock.,Brand: ARTBUG,"Color: White; Material: Aluminium; Size 600ml; Standard Spill and Leak Proof Cap with Carabiner clip included. | Perfect Size: This bottle is easy to carry, wherever you go, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or on your favourite mountain trail. | Personalised Print: Unique Design with your customised name printed on it. | Durable & Premium: Sturdy and attractive, with long lasting digital print. Non Toxic, BPA Free, Environment Friendly, Reusable, Odorless. | Care Instructions: Do not use scrub, mild wash with soap.","https://m.media-amazon.com/images/I/41wZ-5K2oVL._SS522_.jpg, https://m.media-amazon.com/images/I/41arcNeM7wL._SS522_.jpg, https://m.media-amazon.com/images/I/41etpDafIlL._SS522_.jpg, https://m.media-amazon.com/images/I/51rdYQ101QL._SS522_.jpg, https://m.media-amazon.com/images/I/310JwISkBDL._SS522_.jpg, https://m.media-amazon.com/images/I/41qmq34tPiL._SS522_.jpg, https://m.media-amazon.com/images/I/31EHSHeaOKL._SS522_.jpg","This ARTBUG Personalised Name / Name Customizable premium printed sipper bottle is made of high quality aluminum material, your cool and perfect companion for hydration on the go. It is light in weight thus making it very easy to carry around, its 600ml capacity is also sufficient to keep you hydrated for long time. This bottle is easy to carry, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or any other outdoor activity. This Stylish and convenient water bottle has a leak and spill proof cap and it is easy to carry using its Carabiner clip fitted on the bottle cap. Use it at your home or office, even your kids will love these. Can be used as an ideal Gift for Kids on Birthdays. Can also be used to give gift to your best friends, Girlfriend, Boyfriend, Father, Mother, Brother, Sister, Anniversary, Husband, Wife, Boss Kids, Children on any Occasion like Birthday, Friendship Day, Valentine Day, Mothers Day, Fathers Day, or as a Anniversary, Return or Festival Gift.","[{'Brand': '\u200eARTBUG'}, {'Color': '\u200eWhite'}, {'Included Components': '\u200ePrinted Name Water Bottle'}, {'Length': '\u200e8 Centimeters'}, {'Width': '\u200e8 Centimeters'}, {'Weight': '\u200e200 Grams'}, {'Material Type': '\u200eAluminum'}, {'Maximum Height Recommendation': '\u200e21 Centimetres'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200e5297 ml'}, {'Country of Origin': '\u200eIndia'}, {'ASIN': 'B0B5PBLFRP'}, {'Date First Available': '27 June 2022'}, {'Packer': 'ARTBUG, New Delhi'}, {'Item Dimensions LxWxH': '8 x 8 x 21 Centimeters'}, {'Net Quantity': '1.00 count'}]","Sports, Fitness & Outdoors",Accessories,Water Bottles & Shakers,,"Sports, Fitness & Outdoors | Accessories | Water Bottles & Shakers"
https://www.amazon.in/dp/0999333720,0999333720,Infinite: A Gift Changes Everything,[],"1,375.00",INR,Usually dispatched in 1 to 3 weeks.,"by             
Geoff Smith 
(Editor),  


Nick Hintze 
(Illustrator),  


        T C Steuer  (Author)    › Visit Amazon's T C Steuer Page   Find all the books, read about the author, and more.   See search results for this author        T C Steuer   
(Author) 


& 
                 0
                 More",,"https://images-na.ssl-images-amazon.com/images/I/413HnroCB2L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51CUmQ0xSPL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/165387242X,165387242X,Enki the Luminary Traveler: Anunnaki Tablet Four - Under the Dome: 4 (Manunnaki of Anunnaki),[],758.00,INR,Usually dispatched in 13 to 14 days.,"by               
Hector Luis Bonilla 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41c7-OXhZJL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51jVw1PRZXL._SS522_.jpg",,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/B0B5647QY9,B0B5647QY9,"ARTBUG I Love This World, Travel Wanderlust Personalized/Customised Name Sipper Water Bottle Aluminium 600 ML - Best Happy Birthday/Return Gift for Kids, Name - Shaheena",[],399.00,INR,In stock.,Brand: ARTBUG,"Color: White; Material: Aluminium; Size 600ml; Standard Spill and Leak Proof Cap with Carabiner clip included. | Perfect Size: This bottle is easy to carry, wherever you go, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or on your favourite mountain trail. | Personalised Print: Unique Design with your customised name printed on it. | Durable & Premium: Sturdy and attractive, with long lasting digital print. Non Toxic, BPA Free, Environment Friendly, Reusable, Odorless. | Care Instructions: Do not use scrub, mild wash with soap.","https://m.media-amazon.com/images/I/41On-hrrw4L._SS522_.jpg, https://m.media-amazon.com/images/I/41arcNeM7wL._SS522_.jpg, https://m.media-amazon.com/images/I/41etpDafIlL._SS522_.jpg, https://m.media-amazon.com/images/I/51rdYQ101QL._SS522_.jpg, https://m.media-amazon.com/images/I/310JwISkBDL._SS522_.jpg, https://m.media-amazon.com/images/I/41qmq34tPiL._SS522_.jpg, https://m.media-amazon.com/images/I/31EHSHeaOKL._SS522_.jpg","This ARTBUG Personalised Name / Name Customizable premium printed sipper bottle is made of high quality aluminum material, your cool and perfect companion for hydration on the go. It is light in weight thus making it very easy to carry around, its 600ml capacity is also sufficient to keep you hydrated for long time. This bottle is easy to carry, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or any other outdoor activity. This Stylish and convenient water bottle has a leak and spill proof cap and it is easy to carry using its Carabiner clip fitted on the bottle cap. Use it at your home or office, even your kids will love these. Can be used as an ideal Gift for Kids on Birthdays. Can also be used to give gift to your best friends, Girlfriend, Boyfriend, Father, Mother, Brother, Sister, Anniversary, Husband, Wife, Boss Kids, Children on any Occasion like Birthday, Friendship Day, Valentine Day, Mothers Day, Fathers Day, or as a Anniversary, Return or Festival Gift.","[{'Brand': '\u200eARTBUG'}, {'Color': '\u200eWhite'}, {'Included Components': '\u200ePrinted Name Water Bottle'}, {'Length': '\u200e8 Centimeters'}, {'Width': '\u200e8 Centimeters'}, {'Weight': '\u200e200 Grams'}, {'Material Type': '\u200eAluminum'}, {'Maximum Height Recommendation': '\u200e21 Centimetres'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200e5580 ml'}, {'Country of Origin': '\u200eIndia'}, {'ASIN': 'B0B5647QY9'}, {'Date First Available': '27 June 2022'}, {'Packer': 'ARTBUG, New Delhi'}, {'Item Dimensions LxWxH': '8 x 8 x 21 Centimeters'}, {'Net Quantity': '1.00 count'}]","Sports, Fitness & Outdoors",Accessories,Water Bottles & Shakers,,"Sports, Fitness & Outdoors | Accessories | Water Bottles & Shakers"
https://www.amazon.in/dp/1953791247,1953791247,Aiden's Dinosaur Adventures,[],"1,145.00",INR,In stock.,"by               
Diane Miles Griffin 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51gdJ55WGnL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51GdeGh9sAL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Fantasy,,Books | Science Fiction & Fantasy | Fantasy
https://www.amazon.in/dp/1421815354,1421815354,"The Adventures of Harry Richmond, Book 1",[],"2,193.00",INR,In stock.,"by             
        George Meredith  (Author)    › Visit Amazon's George Meredith Page   Find all the books, read about the author, and more.   See search results for this author        George Meredith   
(Author),  


1stworld Library 
(Editor)",,"https://images-na.ssl-images-amazon.com/images/I/51ZqowNvpCL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51GZfKtkBxL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31IYwaC1JZL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1453631372,1453631372,Vince: book three,[],,,,"by               
        Eric Bray  (Author)    › Visit Amazon's Eric Bray Page   Find all the books, read about the author, and more.   See search results for this author        Eric Bray   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41sgScGuTXL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/512LzJaLJjL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1665715545,1665715545,Slim Doug Billionaire,[],604.00,INR,In stock.,"by               
Madhu Solanki 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51AL3yiNG7L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51SVOOixk0L._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Fantasy,,Books | Science Fiction & Fantasy | Fantasy
https://www.amazon.in/dp/1138468487,1138468487,"SIX SIGMA SOFTWARE DEVELOPMENT, 2ND ED () (Software Engineering)",[],"14,474.00",INR,Only 1 left in stock.,"by               
        Christine B. Tayntor  (Author)    › Visit Amazon's Christine B. Tayntor Page   Find all the books, read about the author, and more.   See search results for this author        Christine B. Tayntor   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/510cDRgZG1L._SS522_.jpg,,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/B09MNY3CS3,B09MNY3CS3,Spear of Destiny,[],"1,479.00",INR,Usually dispatched in 13 to 14 days.,"by               
        Ines Johnson  (Author)    › Visit Amazon's Ines Johnson Page   Find all the books, read about the author, and more.   See search results for this author        Ines Johnson   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41yhCxykFzL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51v+VyAm-3L._SS522_.jpg",,[],Books,Romance,Fantasy,,Books | Romance | Fantasy
https://www.amazon.in/dp/1925868354,1925868354,Wonder of Nature's Way: Stunning Images of Australia's Incomparable Top End Journey,[],"3,545.00",INR,Usually dispatched in 6 to 10 days.,"by               
Louise Denton 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51q0zW6BRIL._SS522_.jpg,,[],Books,Higher Education Textbooks,Humanities,,Books | Higher Education Textbooks | Humanities
https://www.amazon.in/dp/B09KD2NCLG,B09KD2NCLG,"The NEW 2022 Book Of Lymph: Maintenance Use To Enhance Immunity, Health, and Beauty",[],,,,"by               
MOSES CHILWELL RND 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/41Oqi5D855L._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Crafts, Home & Lifestyle",,"Kindle Store | Kindle eBooks | Crafts, Home & Lifestyle"
